,BELTON LAKE,LAKE WHITNEY,AQUILLA LAKE,LAKE WACO,PROCTOR LAKE,POSSUM KINGDOM LAKE,LAKE GEORGETOWN,GRANGER LAKE,LAKE LIMESTONE,STILLHOUSE HOLLOW LAKE,SOMERVILLE LAKE,LAKE GRANBURY,SAM RAYBURN RESERVOIR,B A STEINHAGEN LAKE
7/27/1981,3.915384576,1.861654162,1.87133421,5.739019506,0,0,1.75451474,1.589100843,2.549301735,0.853387902,2.894980277,0.003880548,6.486172996,7.503660032
7/28/1981,1.005813513,0.303741862,7.441644678,1.115480741,0.037709122,1.299004164,0.221094888,1.179055194,0.295009081,0.212586184,0.927475612,0.254115583,8.715962082,7.598917652
7/29/1981,0,0.420493218,0.053284211,0,0.373307566,6.018970223,0,0,0,0,0,5.56037795,2.000196656,1.78070144
7/30/1981,0,0,0,0,0,0.127796164,0,0,0,0,0,0,0,0
7/31/1981,0,0,0,0,0,0.091952633,0,0,0,0,0,0,0.014358315,0.057850969
8/1/1981,0,0,0,0,5.33E-06,0.128496658,0,0,0,0,0.016276382,0,0.530368399,2.69E-06
8/2/1981,0,0,0,0,0,0.576449764,0,0,0,0,0,0,1.454163067,0.002961792
8/3/1981,0,0.047389241,0,0,0.219803271,1.207922451,0,0,0,0,0,1.849449616,0,0
8/4/1981,0,0,0,0,0,0.10511979,0,0,0,0,0,0,0,0
8/5/1981,0,0,0,0,0,0.000192546,0,0,0,0,0,0,2.449344742,2.491933107
8/6/1981,0,0,0,0,0,0.087638194,0,0,0,0,0,0.017766669,1.015106562,0.845576987
8/7/1981,1.585370984,0.875957951,0,1.611385162,4.542004035,3.285505664,0,0,0,0.000170523,0,3.618628157,0.170544765,0.700010762
8/8/1981,0.217729714,1.07835307,0.794578948,0.079825148,0.890053845,0.429399262,0,0,0.004983855,0,1.082462102,0.680918506,2.269065751,1.846505114
8/9/1981,0,0,0,0,0,0.066956925,0,0,0,0,0,0,0,0
8/10/1981,0,0,0,0,0,0.915904785,0,0,0,0,0,0,0,0
8/11/1981,0,0,0,0,0,4.13718248,0,0,0,0,0,0,0,0
8/12/1981,0,0.001398734,0,0,0.007830143,9.690125796,0,0,0,0,0,0.016883892,0,0
8/13/1981,0,0,0,0,0,2.378726429,4.33E-05,0.00027113,0,0,0.020853228,0,0,0
8/14/1981,0,0,0,0,0,0.815021556,0,1.019039983,0.061112008,0,0,0,0.069031196,0.300804184
8/15/1981,0,0,0,0.002486359,0,0.421405745,0,0,0,0,0,0,0,0
8/16/1981,0.295844301,0.017025316,0,0.129537037,1.519737166,4.058287933,4.037572332,3.038301292,0,0.52455585,0,0.423142659,0,0.001965559
8/17/1981,26.70608572,29.55311167,10.54783953,28.26423448,27.23703311,12.23693421,31.16162229,11.94234063,22.42072556,26.34511305,0,26.90230311,2.898127473,4.777310308
8/18/1981,15.09315442,17.36554842,5.570352611,8.619497357,9.294544435,13.23905607,22.0417033,12.54278597,5.139837546,34.51709053,1.068547506,15.89622008,3.795233107,2.63854719
8/19/1981,2.465429845,0.339433997,12.80974473,0.119563078,0.065667751,0.012003639,1.149088945,4.678818669,2.021896066,2.771972298,5.35013701,0.040138989,5.490460184,4.467723513
8/20/1981,0.027966071,0,0,0.168279597,0,0,0,0,0.168153379,0,0.793581061,0,0,0.05167059
8/21/1981,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8/22/1981,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8/23/1981,0.216658416,0,0,0,0.34625313,0.009659194,0,0,0,0,0,0,0,0
8/24/1981,0.044736477,0,0,0,0,0,0,0,0,0.407925391,0,0,0,0
8/25/1981,0.081725429,0,0,0.471020998,0,0,0.070246013,0.249046896,1.971297684,0.003478147,2.33826379,0,1.427395699,3.505197263
8/26/1981,0.065049505,1.349389243,1.131189478,0.866164016,0,0.029546393,0,0,0,0,0,0,0,0
8/27/1981,0,0.695994574,0.63161316,0.052847635,0.063663699,1.398417303,0.012454717,0.094625812,0.323909182,0.01358938,0,1.607943688,7.343202304,0.780903066
8/28/1981,8.138928998,2.999860744,1.720207898,14.88027033,1.536080401,0.532109231,0.289599897,0.931182738,4.650116047,2.784692282,0,2.376330234,0.062575578,0.034867483
8/29/1981,0,0,0,0.002486359,0,0,0.810456878,1.937143453,0,0,0.679135006,0,2.890474649,1.956991964
8/30/1981,0.004045822,0,0,0,0,0,2.525885385,3.182193942,2.523290619,0.198033999,1.72850115,0,0.100796256,1.609242566
8/31/1981,1.6863149,0.301419982,1.272536836,0.511132605,0,0,4.04991078,5.043324104,6.930760868,1.291292307,33.42988426,0,9.378737912,15.47396308
9/1/1981,1.642582109,1.806651442,0.478065795,6.814983453,0.20183185,0.273538566,16.74182768,11.51499934,9.648857754,8.685439418,16.42365516,0.026976005,39.96794191,29.02971427
9/2/1981,33.12682391,19.2461736,49.70421835,14.53064566,7.324403158,2.708761594,65.01955399,54.44167783,19.88345108,46.38376299,17.85579199,12.88273652,19.22016955,17.37687556
9/3/1981,2.913895203,5.195454355,0.717615784,6.100580751,9.027190361,5.262294282,16.57570954,20.95485132,0.265008071,2.219231334,2.828712203,15.44904384,6.991452709,7.656201752
9/4/1981,0.071898696,0.33537387,0.171739475,0.45220362,0,0.630380385,0.000813733,0.238943146,10.14507169,0.32994071,0.712297416,2.461500354,9.198113999,6.681894417
9/5/1981,0.285336876,0.800216093,2.387805263,2.737291268,1.102226903,4.237224701,0,0,5.08056406,0,0,3.451219096,2.409242716,6.257664975
9/6/1981,0,0,0,0,0,1.226517882,0,0,0,0,0,0,0.008053151,1.089727565
9/7/1981,0.002707377,0,0,0.064543651,0,0.296171535,0,0,0,0,0,0,0,0
9/8/1981,4.088277882,8.249623429,0.505265791,2.919157983,5.919415702,6.728271296,0,0,0.509657923,0.317302063,0,2.057054031,0.00417291,0
9/9/1981,0,0,0,0,0,0.002283434,0,0.002225757,0,0,1.750407585,0.010801154,0.489437559,2.15E-05
9/10/1981,0,0,0,0,0,9.49E-05,0,0,0,0,0.704460591,0,0,0
9/11/1981,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023562996
9/12/1981,0,0,0,0,0.210523536,0.19705104,0,0,0,0,0,0.301644268,0,0
9/13/1981,3.19259418,0.000684448,0,1.28E-05,4.787732036,0.367102978,0.006066504,0.189070411,0,3.819258625,0,0.645693961,0,0
9/14/1981,4.068956177,8.953086779,0.821486839,5.535658485,2.911192611,7.932062846,6.797361479,6.440798199,5.420632699,3.013766195,1.567830598,17.51083296,4.348259459,3.449475817
9/15/1981,22.83285617,6.948282109,2.716873702,13.73810269,28.60789679,2.740894903,13.74962691,11.71581408,8.13168013,28.47296717,13.40811706,6.753486855,12.28348414,14.48632883
9/16/1981,0.136616759,0.042001356,0,0.032409061,0.132428427,0,0,0,0.771309794,0.225054829,0,0,13.88205672,4.385474406
9/17/1981,0,0,0,0,0,0.07743883,0,0,0,0,0,0,0,0.244161173
9/18/1981,0,0,0,0,0,0.018185082,0,0,0,0,0,0,0,0
9/19/1981,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/20/1981,0,0,0,0,0,0.018577825,0,0,0,0,0,0,0,0
9/21/1981,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/22/1981,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/23/1981,0,0,0,0,0,0.058410733,0,0,0,0,0,0,0,0
9/24/1981,0,0,0,0,0,0.587669729,0,0,0,0,0,0,0,0
9/25/1981,0,0,0,0,0,3.788097488,0,0,0,0,0,0,0,0
9/26/1981,0,0,0,0,0,0.359051099,0,0,0,0,0,0,0,0.001873234
9/27/1981,0,0,0,0,0,0.000547575,0,0,0,0,0,0,0,0
9/28/1981,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/29/1981,0,0,0,0,0,0,0,0,0,0,0,0,2.41E-06,0
9/30/1981,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/1/1981,0,0,0,0,0,0.018454676,0,0,0,0,0,0,0,0
10/2/1981,0,0,0,0,0,0.108221669,0,0,0,0,0,0,0,0
10/3/1981,0,0,0,0,0,0.328615049,0.018575291,0.564757232,0,0,0,0,0,0
10/4/1981,0.209473255,0,0,0.001363674,0,4.76E-05,0.247361451,1.049871358,0,0.111402486,1.498049964,0,0,0
10/5/1981,0,0,0,0,0,0.527091158,0,0,0.568947526,0,0.057590478,0,0,0
10/6/1981,0.631659017,0,0,0.008413525,0,2.788459823,6.63752908,14.96802608,1.395561048,1.976262662,10.46284199,0.00224546,3.727213511,6.840790896
10/7/1981,28.30179275,43.0305329,38.70468451,37.39566957,55.5761477,38.83166344,40.3010435,42.94968316,29.84425128,24.7040097,26.02412637,56.45084408,23.47548759,21.32162031
10/8/1981,13.49291082,11.29408001,17.21102101,13.18004295,6.421372273,3.267839667,9.27388748,7.666573507,15.46603927,11.24669921,6.376714441,14.49598597,17.25195469,18.68937039
10/9/1981,3.637505738,3.703221528,3.225036861,2.691329766,3.230921269,1.502244593,0.889205189,2.835365877,19.20198491,3.067515622,2.41449588,7.74879532,6.609198924,7.199898605
10/10/1981,0.476397307,0.284140596,0.084852631,0.976502975,0.015030655,0.006025042,0,0.121469083,6.788431873,0.182203159,3.391571517,0.121365305,29.78270512,18.93251335
10/11/1981,1.162727905,0.090349005,0.179371054,1.610843258,0.270676546,3.025245246,0.163819951,0.699846452,0.184625631,0.645486122,1.144416991,0.010322887,0,0.026318277
10/12/1981,1.320837662,9.283787951,2.905152651,4.252592178,16.54848646,35.43439996,1.591803182,2.09425785,3.853367308,0.840755029,0.906601618,62.34845929,0.154053593,0.357293992
10/13/1981,5.349791121,23.71944988,9.089852608,11.00027822,33.40816916,54.36572157,18.37494732,10.7156951,11.02380826,6.36526943,6.730653258,57.93438804,1.60186931,2.03769793
10/14/1981,25.52417614,38.42218361,22.57453694,26.6827939,42.03758642,7.264948145,21.91427156,21.8215687,65.76012517,16.07333334,42.2115112,59.38718876,17.01974207,45.24177764
10/15/1981,0.084334701,0.007136528,0.812247363,0.065259177,0,0.319709857,0,0.506693874,0.263922299,3.57E-05,1.958964772,0,3.576727597,5.853483954
10/16/1981,2.348595142,13.78297012,3.167518431,4.38167534,8.048847914,7.2944683,0,0.015612118,0.396030273,0.040139042,0.107791848,11.25725822,3.90342265,0.673441078
10/17/1981,0.125027771,0.523405969,0.013263158,0.211629464,0.112124006,0.351993928,0,0,1.406706358,0.319010966,3.968311531,0.471521994,3.819624573,0.716112102
10/18/1981,4.724725002,10.04592448,10.77609732,4.603699145,4.477585424,0.113204625,0.104517437,1.085587215,8.930099903,3.016839801,8.671907155,5.852079259,11.00769721,11.85459927
10/19/1981,0.002041476,0,0,0,0,0,0,0,2.188510609,0.054329188,0,0,0,0
10/20/1981,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/21/1981,0,0,0,0,0,0.116323621,0,0.344649331,0,0.009674169,0.096461144,0,0.030544965,0.123390791
10/22/1981,23.09036464,23.38276901,13.05608423,27.51770413,34.01103317,14.57989707,7.71816431,3.975779511,5.242792141,15.29902932,2.333585216,32.5830131,1.570004421,4.449160167
10/23/1981,9.691300143,8.115114386,17.8343184,7.354148059,2.746706295,0.606269574,6.062495275,5.798890618,7.718012116,9.615540651,2.957425093,5.649866592,4.325442231,6.269021094
10/24/1981,0.008108549,9.95E-06,0.34036579,0,0,0,0,0,0,0.705607336,0,0,0.059874053,0.03844141
10/25/1981,0,0,0,0,0,0,0,0,0,0,0.137706733,0,1.123673144,0.53592577
10/26/1981,0,0,0,0,0,0,0,0,0,0,0.077400181,0,0.58096278,0.090651319
10/27/1981,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/28/1981,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/29/1981,0.028028556,0,0,0,0,0,0.002457421,0.04778116,0,0.258059184,0,0,0,0
10/30/1981,0,0.058502712,0,0,0,0,3.970627188,5.255942713,0.107584259,0.395635134,2.894145018,0.032946306,0.027448125,0.040290765
10/31/1981,6.537349071,4.397623422,3.798831575,6.403839296,3.039333041,0.97933364,11.91769125,14.44430076,18.41937442,8.870624384,70.7432163,20.44748052,2.243324024,7.619198506
11/1/1981,5.06627446,9.588100783,1.211681581,5.586474051,4.254878724,0.140506966,6.218058938,5.617601383,0.946963666,9.536324578,13.35635526,11.47698354,28.22872101,22.04342302
11/2/1981,0.029319307,0,0,0,0,0,0.204722898,0.021920044,0,0.395330291,0,0,0.273748871,0.173944739
11/3/1981,0,0,0,0,0,0.116629409,0,0,0,0,0,0,0,0
11/4/1981,0,0,0,0,0,0.000462435,0,0,0,0,0,0,0,0
11/5/1981,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/6/1981,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/7/1981,0,0,0,0,0,0.035299584,0,0,0,0,0,0,0,0
11/8/1981,12.86304334,20.3482374,3.176602635,18.66054238,10.39758277,2.596165013,7.733211637,5.331481552,3.636494456,11.27316598,1.930368839,9.820982427,0,0
11/9/1981,3.672257306,6.141344023,18.8619132,4.214148893,0,0.105500027,0.82860502,6.796688344,16.65730371,1.172881576,24.56769915,1.220838193,33.17632305,31.21908898
11/10/1981,0,0,0,0.002457011,0,0,0.000462287,0.001261585,0,0,0,0,0.006656489,0.001742231
11/11/1981,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/12/1981,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/13/1981,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/14/1981,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/15/1981,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/16/1981,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/17/1981,0,0,0,0,0,0,0,0.002465071,0,0,0,0,0,0
11/18/1981,0.013025236,0,0,0,0,0,0,0,0,0.006399077,0,0,0,0
11/19/1981,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/20/1981,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/21/1981,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/22/1981,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/23/1981,0.029033144,0,0,0,0,0,0,0,0,0.09601658,0,0,0,0
11/24/1981,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/25/1981,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/26/1981,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/27/1981,0,0,0,0,0,0,0,0,0,0,0,0,1.521335798,1.00033701
11/28/1981,0,0,0,0,0,0.000733255,0,0,0,0,0.059478237,0,0.028738927,0.115931488
11/29/1981,3.398336144,0.40043897,1.975057906,1.153604495,0.000569387,1.416791151,3.685236556,2.014232929,1.820107963,3.557903362,2.471990851,0.39099587,0.552302993,1.120613981
11/30/1981,5.493957692,15.41125138,18.02616837,8.062048609,10.12577864,8.235709487,2.126144903,2.602679496,10.87788396,4.967356628,4.676492977,14.04636794,10.60562402,13.28833933
12/1/1981,0,0,0,0,0,0,0,0,0.656764884,0,0.205542868,0,3.201003353,2.227115734
12/2/1981,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/3/1981,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/4/1981,0,0,0,0,0,0,0,0,0.055864783,0,0,0,0,0
12/5/1981,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/6/1981,1.122771678,0,0,0.103811177,0,0,1.044803996,0.524332549,1.516388502,2.218323618,0.801819249,0,0.575039873,0.020680412
12/7/1981,0.186991668,0,0,0.021685268,0,0,0.526958638,0.560834143,0.22989001,0.6402487,1.944761608,0,1.07336561,2.239805763
12/8/1981,0,0,0,0,0,0,0.03253582,0.541870242,0,0.002770345,0.769878897,0,0.012789707,0.02936533
12/9/1981,0,0,0,0.009825562,0,0,0,2.07E-05,0.437892027,0,0.029806934,0,0.000116305,0.001921667
12/10/1981,0,0.013245931,0,0.009825562,0,0,0.01305488,0.04919906,0,0,0.01761885,0,0.032734467,0.161761234
12/11/1981,0,0,0,0,0,0,0,0,0,0,0,0,0.125071209,0
12/12/1981,0.002928037,0,0,0,0,0.002892363,0,0.003519159,0,0,0,0.068935291,0,0
12/13/1981,0.022760203,0,0,0,0.024494322,3.752571566,0,0,0,0,0,0.001224021,0.175182693,0.024736815
12/14/1981,5.982799149,6.587726055,4.998539463,7.178132032,6.145826096,4.025435044,1.123874026,0.70413335,5.13432696,3.687621064,0.909366134,3.791599691,10.14635498,7.142642448
12/15/1981,0.012161012,0.007095841,0,0.018710317,0.03274031,0,0,0,0,0,0.027218185,0.037923687,0.024666653,0.048374815
12/16/1981,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/17/1981,0,0,0,0,0,0,0,0,0,0,0.102940973,0,2.30913224,1.914308487
12/18/1981,0,0,0,0,0,0,0,0,0,0.006575896,0,0,0,0
12/19/1981,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/20/1981,0.068176769,0,0,0.053374256,0.015256171,0.00096126,0.456923493,1.385406001,0,0.243896322,0.130145318,0,0.149668963,0.08193613
12/21/1981,0.647687755,0.269833183,0.121781579,0.523304396,0.218531747,0.013913653,2.023795615,2.0411938,0.533856711,0.759100158,0.425951836,0.14912804,2.282494822,2.210684952
12/22/1981,3.62E-06,0,0,0,0,0,0,0,0,0.013272994,0,0,0.086450997,0.20312828
12/23/1981,0,0,0,0,0,5.74E-06,0,0,0,0,0,0,0.000982263,0.047112202
12/24/1981,0,0,0,0,0,0,0,0,0,0,0,0,0.036840488,0.179370375
12/25/1981,0,0,0,0,0,0,0,0,0,0,0,0,0.008914891,0
12/26/1981,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/27/1981,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/28/1981,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003000975
12/29/1981,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/30/1981,0.001841343,0,0,0,0,0,0,0,0.052531786,0,0,0,0,0
12/31/1981,0.165388493,0.060096745,0.042121052,0.107757936,0,0,1.855371738,2.619027539,0.885410696,0.29505378,8.151437965,0,7.066569904,6.578317287
1/1/1982,0.001085788,0,0,0,0,0,0,0,0,0.021920353,0,0,0.00072354,0.000250067
1/2/1982,0.025556025,0.305764916,0.369944734,0.04156622,0.021065735,0,0.002484455,0.006754738,0,0.012119209,0.02994118,0.029053301,0.48552297,0.678343038
1/3/1982,0,0.043041591,1.273144744,0.011003224,0,0.01874379,0.000478508,0.018099322,0.761629668,0.001003725,0.077364889,0,3.631017811,2.612945482
1/4/1982,0,0,0,0,0,0,0,0,0,0,0,0,3.065740518,0.77867096
1/5/1982,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/6/1982,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/7/1982,0,0,0,0,0,0,0,0,0,0,0,0,0.249923066,0.497149705
1/8/1982,5.28E-05,0,0,0,0,0,0,0,0,0.02980744,0,0,0,0
1/9/1982,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/10/1982,0,0,0,0,0,0,0,0,0,0,0,0,5.83E-06,0.281374446
1/11/1982,0.085392417,0.239939874,0.177986845,0.341164851,0,0,1.666415244,1.159683224,0,0.605824019,0.145097225,0,0,0
1/12/1982,1.393695061,1.437504976,4.309984219,1.038123341,0.006630591,0.001327177,3.937948077,5.137110248,2.775235106,1.656828788,6.117299863,0.361759326,3.577446311,3.759073729
1/13/1982,2.29577638,1.68091501,0.212863156,3.593259343,2.374792347,1.842403742,2.963108941,3.640362427,1.926687185,2.331129126,1.930889212,0.243683537,12.38348955,9.329314374
1/14/1982,10.31366035,5.829726053,12.89651578,8.390046727,5.739858715,1.064832049,1.227534461,2.029821557,4.139126157,7.076203906,3.827773163,1.364895099,10.22949117,9.162396052
1/15/1982,0,0,0,0,3.36E-05,0.004867312,0,0,0,0.665460415,0,0,0.009257578,0.863577289
1/16/1982,0,0,0,0,0,2.95E-05,0.096125982,0.00974962,0,0.137164069,0,0,2.33E-05,0.507568446
1/17/1982,0,0,0,0,0,0,0,0,0,0,0,0,2.33E-05,0.507568446
1/18/1982,0,0,0,0,0,0,0,0,0,0,0.01326967,0,0.062482173,0.638468486
1/19/1982,0.000290691,0,0,0,0,0,0,0,0,0.019686762,0.11126358,0,0.083800293,0.361847673
1/20/1982,0,0.514782096,0,0.147668651,0,0.030912363,0,0.290060867,1.659184677,0,0.925374712,0.008860552,0.803100857,0.09176981
1/21/1982,0.03314779,0.072955244,0.462818417,0.06661913,0.018291305,0.655360692,0,0.206516808,2.009825419,0.085060076,2.720610339,2.16E-05,4.252564519,3.133027374
1/22/1982,0.774240823,7.056002254,2.338455259,2.347165184,5.016531429,1.528084247,0.029967558,0.004091852,0.162383452,0.325815625,0.260896131,9.910748061,3.620044183,2.60808658
1/23/1982,0.353337358,0.169380651,4.504444765,0.767064317,0,0.057218672,4.33E-05,0.004715728,2.163754784,0,0.017115771,0,5.569335921,3.541796386
1/24/1982,0.087823593,0,0,0,0,0.057218672,0.249753988,0.078157422,0,0.78078493,0,0,0.558167246,0.016444067
1/25/1982,0,0,0,0,0,0.057218672,0,0,0,0,0,0,0,0
1/26/1982,0,0,0,0,0,0.057218672,0,0,0,0,0,0,3.88E-05,0
1/27/1982,0,0,0,0,0,0.057218672,0.037080292,0.34828745,0,0.04368225,0,0,0,0
1/28/1982,0,0,0,0,0,0.057218672,0.005174371,0.162434638,0,0,0,0,0,0
1/29/1982,0.051312183,0,0,0,0,0.924650886,0.049610707,1.09319686,0.113766903,0.088781153,0.2638807,1.170354693,2.603158911,2.847263054
1/30/1982,5.046250905,12.21476268,20.02213429,8.759842517,13.47082049,10.2181762,7.385861012,5.446129508,5.081342078,4.61893594,2.784247455,17.15138232,0.104740775,0.273956511
1/31/1982,9.705134626,18.41404929,17.79896583,12.53934233,8.606149177,8.513727235,1.848815909,3.724017154,15.39121291,4.63963693,3.648169662,21.82748577,24.21305646,16.11728273
2/1/1982,0.002927433,0.095869801,0.076907894,0.00567419,0.000110359,1.231640079,0,0.002628303,0,0.126510309,0.001233133,0,0.004976398,2.705706312
2/2/1982,2.243646762,4.412114836,0.678668421,2.62144097,6.873737269,1.520085337,2.679332266,1.666467008,1.286020186,1.004789862,1.385394091,9.052078598,0.058861258,0.230666453
2/3/1982,0.898267325,0.102535262,2.250899987,1.053473048,0,0.000252625,0.008486077,0.232963064,5.459683158,0.560482186,5.846022411,0.017246115,11.62809913,8.487816
2/4/1982,0.02330355,0,0,0,0,0.007409698,0,0,0,0,0.002801882,0,0,0.001716501
2/5/1982,0.139027107,0.297641502,0,0.363914931,0.157663273,0.414726016,0.720319004,0.471188268,0,0.059067108,0.0961539,0.031935029,0.058635277,0.269487421
2/6/1982,0.052140787,0,0,0.000137235,0,0.071821196,0.051492295,0.334086319,1.765510597,0.054541686,1.158384886,0.002524094,8.763957375,5.614746561
2/7/1982,0,0.001159132,0,0,0,0,0.098488782,0.014279983,0,0.141445512,0,0.015066544,0,0
2/8/1982,0.007876117,0.581367087,0.415926317,0.154929729,0,0.008640209,0.010694782,0.001904828,0.194553985,0,0.134780983,0.011671147,0.03080871,0.354470435
2/9/1982,0.701055298,0.77909132,1.951789466,0.478195685,0.03673242,0.147930152,0.001703163,0.005035275,1.696773958,0.051011596,0.208719811,0.03740969,15.21534198,9.509611526
2/10/1982,0.00013644,0,0,0.027678572,0,0,0,0,0,0,0.017679745,0,0.00855071,0.02466568
2/11/1982,0,0,0,0,0,0.205653289,0,0.000605893,0,0,0,0,0,0
2/12/1982,0,0.057174051,0.003810526,0,0,0.852512321,0.02043255,0.160208883,0,0.02780786,0,0.100142268,0.008222084,0.07116642
2/13/1982,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/14/1982,0.003096172,0,0,0.004826389,0,0,0,0,0,0.00157406,0,0,0.001930177,0.008066225
2/15/1982,0.001406061,0,0,0,0,0,0.000478508,0.047593028,0,0.002553649,0.004982354,0,0.11214752,0.477218148
2/16/1982,0,0,0,0,0,0.001171266,0,0,0,0,0,0,7.318280141,6.561144891
2/17/1982,0,0,0,0,0,0.000171703,0,0,0,0,0,0,0,0
2/18/1982,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/19/1982,0,0,0,0,0,0,0.921492303,0.380612809,0,0.023151792,0,0,0,0
2/20/1982,0.020703936,0,0,0,0,0,7.394701243,3.476653748,0,2.789899781,2.591509242,0,0,0
2/21/1982,1.495447963,0,0,0.004618055,0,0,1.037085701,2.060124499,0.00015338,3.956185553,5.651425494,0,0,0.024240213
2/22/1982,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/23/1982,0,0,0,0,0,0,0,0.000605893,0,0,0,0,0,0
2/24/1982,0.207025476,0.361457053,0.342752633,0.017939402,0,0.267434954,0.003044066,0.088956977,0,0.490986932,0,0,0,0.177886957
2/25/1982,15.34947476,23.18595976,15.36087106,15.63580812,18.70602066,9.200166744,7.391546367,7.005457195,4.864426848,9.105571651,1.738265862,16.58739722,0.798593296,5.555625076
2/26/1982,27.10552163,19.53586852,29.23036307,27.39422745,17.70683211,6.008866545,19.05132197,13.34903031,25.00595157,26.56185843,8.808350315,18.63120764,18.80295425,18.36189694
2/27/1982,0.035010867,0.038219711,0.008928947,0.153895915,0.029531375,0,0,0,0,0.00157406,0,0.019223104,5.673408997,3.031242092
2/28/1982,0,0,0,0,0,0.046208564,0,0,0,0,0.002801882,0,0,0
3/1/1982,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/2/1982,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/3/1982,0,0,0,0,0,0,0,0,0,0,0.095980208,0,0,0
3/4/1982,0,0,0,0,0,0.004674913,0,0,0,0,0,0,0,0
3/5/1982,0,0,0,0,0,0.01064478,2.693482039,1.147104723,0,0.055318746,0.138308767,0.458688456,5.83E-06,0.546208295
3/6/1982,2.258942583,7.191258138,3.660499991,3.507078783,3.082587302,0.073199182,1.134512019,3.116352195,5.539508564,1.194339677,3.201576381,5.221928487,10.39349015,8.888621342
3/7/1982,1.75E-05,0,0,0,0,0,0.036607191,0.181648914,0.89852069,0.000996904,0.28974673,0,3.23185967,1.549215829
3/8/1982,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/9/1982,0,0,0,0,0,0,0.211692351,0.022578503,0,0.331775013,0,0,0,0
3/10/1982,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/11/1982,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/12/1982,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/13/1982,0.571896281,0.382500908,0.31940263,1.226440964,0,1.075403656,0.018780751,0.154253698,0,0.175933679,0.019561968,0,0.001293213,0
3/14/1982,5.349637765,11.09869168,6.759023682,5.777674437,16.25965025,14.49035248,1.422525004,0.983811037,2.255706355,1.744540107,0.154284824,14.10862877,0.24698592,0.000483486
3/15/1982,0.59858458,0,0,0.018857887,0,0.292161609,0.159161933,2.061019512,2.427559033,0.193641847,1.165785071,0,0.054233976,0.566216364
3/16/1982,0.467020648,1.655857595,0.106318423,2.444571349,0,0,0.028302244,0.0156716,0.061324924,0.037199224,0.043645423,0.026959614,0.000481289,0.00186903
3/17/1982,0.097695605,0.187575951,0,0.052407821,0,0.001128009,0,0.002513487,0.013196771,0.081545202,0.428349594,0,0.010037764,0.013256592
3/18/1982,0.004205506,0,0,0,0,0,0,0,0,0.007383913,0,0,0,0
3/19/1982,0,0,0,0,0,0.000810843,0,0,0,0,0,0,0,0
3/20/1982,2.914478397,1.097571428,0.562505269,0.048089037,0,0.024276333,0.323974049,0.131276803,0,4.013855389,0,0.970764117,0,0
